country.name,cown,year,democracy,democracy_duration,gdppc,gini_disp,gini_disp_se,gini_mkt,gini_mkt_se,elec.leg,elec.pres,elec.any,v2cacamps,region,sve,erosion.strict,eroder,inc.top10,inc.bot50,inc.top1,wealth.top10,wealth.bot50,wealth.top1,wb.gini,prs.ge,wiid.gini,wid.gini,pre.wid.gini,v2smpolsoc
Bolivia,145,2011,1,30,5460.257058,45.1,1.06,43.7,2.18,0,0,0,0.97,Latin America & Caribbean,1,1,1,0.5355,0.0999,0.1933,0.6733,0.0296,0.3423,46.1,0.5,46.94375,60.46178588,65.4715825,1.092
Bolivia,145,2012,1,31,5921.648907,44.6,1.04,43.1,2.16,0,0,0,0.765,Latin America & Caribbean,1,1,1,0.5249,0.1029,0.1895,0.6403,0.0377,0.3067,46.6,0.5,47.084,59.47311392,64.68712319,1.092
Bolivia,145,2013,1,32,6624.805922,44.1,1.02,42.6,2.12,0,0,0,0.765,Latin America & Caribbean,1,1,1,0.535,0.1031,0.2013,0.6571,0.0338,0.3249,47.6,0.63,47.9475,59.94229276,65.15878613,1.092
Bolivia,145,2014,1,33,7056.828364,43.6,1.02,42.1,2.12,1,1,1,0.765,Latin America & Caribbean,1,1,1,0.5308,0.1037,0.202,0.6471,0.0361,0.3141,47.8,0.63,47.268,59.53198047,64.94844609,1.202
Bolivia,145,2015,1,34,7133.873145,43,1.01,41.6,2.12,0,0,0,0.765,Latin America & Caribbean,1,1,1,0.5283,0.1052,0.1947,0.6443,0.0368,0.311,46.7,0.63,45.954,59.13302693,64.62010383,1.202
Bolivia,145,2016,1,35,7499.772741,42.3,1.03,41.1,2.13,0,0,0,1.426,Latin America & Caribbean,1,1,1,0.5276,0.1057,0.1985,0.6366,0.0385,0.3026,45.2,0.63,46.13,58.84831125,64.56789452,1.773
Bolivia,145,2017,1,36,8423.697558,41.7,1.06,40.6,2.17,0,0,0,1.426,Latin America & Caribbean,1,1,1,0.5311,0.1035,0.1914,0.6242,0.0412,0.2891,44.6,0.63,45.802,59.02167753,64.88807562,2.141
Bolivia,145,2018,1,37,8863.349161,41.1,1.11,40.2,2.24,0,0,0,1.426,Latin America & Caribbean,1,1,1,0.5269,0.1037,0.1898,0.616,0.0428,0.2801,42.6,0.63,43.17,58.74748983,64.67005652,2.141
Bolivia,145,2019,1,38,9093.431659,40.7,1.21,40,2.34,1,1,1,1.683,Latin America & Caribbean,1,1,1,0.5179,0.1039,0.183,0.6151,0.043,0.2791,41.6,0.63,42.316,58.14430301,64.24671595,3.002
Bolivia,145,2020,1,39,8275.491497,40.8,1.46,40,2.52,1,1,1,3.718,Latin America & Caribbean,1,0,1,0.5331,0.0932,0.1962,0.6151,0.0429,0.2791,43.6,0.63,44.405,59.27045757,66.03839192,3.002
Chile,155,1995,1,6,7340.248875,50.7,0.98,54.9,1.04,0,0,0,-1.676,Latin America & Caribbean,1,0,0,0.6268,0.0733,0.2623,0.7741,0.0013,0.4534,NA,NA,57.2,NA,72.66784494,NA
Chile,155,1996,1,7,7998.947589,50.6,0.98,54.9,1,0,0,0,-1.992,Latin America & Caribbean,1,0,0,0.6268,0.0733,0.2623,0.778,0.0012,0.4625,54.9,0.75,54.43727273,NA,72.66784494,NA
Chile,155,1997,1,8,8623.718763,50.7,1.02,55,1.05,1,0,1,-1.992,Latin America & Caribbean,1,0,0,0.6268,0.0733,0.2623,0.7741,0.0013,0.4533,NA,NA,NA,NA,72.66784494,NA
Chile,155,1998,1,9,8981.591841,50.8,0.93,55,0.92,0,0,0,-1.992,Latin America & Caribbean,1,0,0,0.6268,0.0733,0.2623,0.7688,0.0013,0.4402,55.5,0.75,54.42857143,NA,72.66784494,NA
Chile,155,1999,1,10,8959.919076,50.7,1.07,55.1,1.13,0,1,1,-1.992,Latin America & Caribbean,1,0,0,0.6268,0.0733,0.2623,0.7727,0.0013,0.4497,NA,NA,57.3,NA,72.66784494,NA
Chile,155,2000,1,11,9538.075278,50.6,1.08,55.2,1.16,0,0,0,-1.992,Latin America & Caribbean,1,0,0,0.6268,0.0733,0.2623,0.7798,-0.0018,0.4538,52.8,0.75,52.31,67.98520242,72.66784494,-0.216
Chile,155,2001,1,12,9962.27425,50.4,1.11,54.9,1.2,1,0,1,-1.992,Latin America & Caribbean,1,0,0,0.6219,0.0745,0.2498,0.783,-0.0033,0.455,NA,NA,NA,67.2436192,72.25859156,-0.216
Chile,155,2002,1,13,10319.94536,50.1,1.04,54.6,1.14,0,0,0,-1.992,Latin America & Caribbean,1,0,0,0.617,0.0757,0.2372,0.7929,-0.0067,0.4647,NA,0.75,NA,66.50203463,71.84813517,-0.216
Chile,155,2003,1,14,10839.95973,49.8,0.84,54.4,0.9,0,0,0,-1.992,Latin America & Caribbean,1,0,0,0.6121,0.077,0.2246,0.8031,-0.0099,0.476,51.5,0.75,51.45111111,65.76045456,71.43647242,-0.216
Chile,155,2004,1,15,11810.24332,49.2,0.97,53.8,1.05,0,0,0,-1.992,Latin America & Caribbean,1,0,0,0.6243,0.0744,0.2426,0.8038,-0.009,0.4812,NA,0.75,NA,66.48654818,72.28887552,-0.216
Chile,155,2005,1,16,12746.58969,48.6,0.93,53.3,1.01,1,1,1,-1.992,Latin America & Caribbean,1,0,0,0.6361,0.072,0.2601,0.8029,-0.0086,0.481,NA,0.75,NA,67.21268553,73.11809859,-0.216
Chile,155,2006,1,17,15753.9601,48.1,0.77,52.7,0.8,0,0,0,-1.992,Latin America & Caribbean,1,0,0,0.6477,0.0696,0.2772,0.8061,-0.0103,0.4815,47.3,0.75,48.87888889,67.93880094,73.92505408,-0.216
Chile,155,2007,1,18,16941.82983,47.8,0.99,52.8,1.07,0,0,0,-1.804,Latin America & Caribbean,1,0,0,0.6458,0.0689,0.2716,0.8077,-0.0099,0.4873,NA,0.75,NA,67.58817865,73.88751754,-0.216
Chile,155,2008,1,19,16501.80988,47.6,1.09,52.9,1.15,0,0,0,-1.804,Latin America & Caribbean,1,0,0,0.6438,0.0682,0.266,0.8088,-0.0088,0.4947,NA,0.75,NA,67.23755597,73.84880575,-0.216
Chile,155,2009,1,20,16159.60715,47.4,1.05,52.9,1.08,1,1,1,-1.804,Latin America & Caribbean,1,0,0,0.6418,0.0675,0.2601,0.8058,-0.0093,0.4849,47,0.75,47.98888889,66.88693252,73.81089346,-0.216
Chile,155,2010,1,21,18161.80924,47.1,1.05,52.7,1.11,0,0,0,-1.509,Latin America & Caribbean,1,0,0,0.6602,0.064,0.263,0.8135,-0.0091,0.5045,NA,0.75,NA,68.38076162,74.99698474,0.244
Chile,155,2011,1,22,20342.56148,46.7,0.91,52.6,0.94,0,0,0,-1.509,Latin America & Caribbean,1,0,0,0.6783,0.0606,0.2658,0.8198,-0.0098,0.5172,46,0.75,47.43222222,69.87458967,76.16668541,0.244
Chile,155,2012,1,23,21507.69257,46.4,0.96,52.3,1,0,0,0,-1.509,Latin America & Caribbean,1,0,0,0.6689,0.0633,0.2656,0.8182,-0.0093,0.5153,NA,0.75,NA,68.89626554,75.51637653,0.244
Chile,155,2013,1,24,22439.27325,46.1,0.83,52.1,0.83,1,1,1,-1.509,Latin America & Caribbean,1,0,0,0.6595,0.066,0.2655,0.816,-0.0086,0.5128,45.8,0.75,46.91,67.91792128,74.85990823,0.244
Chile,155,2014,1,25,22786.64277,45.9,0.86,51.8,0.93,0,0,0,-1.333,Latin America & Caribbean,1,0,0,0.6554,0.0676,0.2651,0.8156,-0.0086,0.5121,NA,0.75,NA,67.42569136,74.50631525,0.244
Chile,155,2015,1,26,22698.54566,45.6,0.65,51.6,0.66,0,0,0,-1.104,Latin America & Caribbean,1,0,0,0.6513,0.0692,0.2647,0.8171,-0.0091,0.5135,44.4,0.75,44.36833333,66.93346134,74.1478969,0.244
Chile,155,2016,1,27,23437.59253,45.7,0.85,51.7,0.91,0,0,0,-1.104,Latin America & Caribbean,1,0,0,0.6463,0.071,0.2634,0.8066,-0.0076,0.4943,NA,0.75,NA,65.80820894,73.69068836,0.244
Chile,155,2017,1,28,24470.70362,45.7,0.84,51.9,0.82,1,1,1,-1.104,Latin America & Caribbean,1,0,0,0.6412,0.0729,0.262,0.8079,-0.0061,0.504,44.4,0.75,45.11333333,64.68295834,73.23087387,0.3
Chile,155,2018,1,29,25714.13942,NA,NA,NA,NA,0,0,0,-0.579,Latin America & Caribbean,1,0,0,0.6269,0.0709,0.2511,0.8058,-0.006,0.499,NA,0.75,NA,62.87145267,72.80125652,0.3
Chile,155,2019,1,30,25395.49777,NA,NA,NA,NA,0,0,0,0.708,Latin America & Caribbean,1,0,0,0.6124,0.0688,0.2399,0.8033,-0.0061,0.4923,NA,0.75,NA,61.13320194,72.36638644,0.768
Chile,155,2020,1,31,25110.15954,NA,NA,NA,NA,0,0,0,0.301,Latin America & Caribbean,1,0,0,0.5978,0.0667,0.2287,0.797,-0.0064,0.4759,44.9,0.75,45.78,59.4638303,71.92615345,1.064
Argentina,160,1995,1,13,9963.360902,44.2,1.07,46.4,2.62,1,1,1,-0.004,Latin America & Caribbean,1,0,0,0.4916,0.095,0.1398,0.641,0.0391,0.3189,48.9,NA,47.77333333,NA,63.86504056,NA
Argentina,160,1996,1,14,10579.47727,44.8,1.06,46.8,2.63,0,0,0,-0.004,Latin America & Caribbean,1,0,0,0.4916,0.095,0.1398,0.6449,0.0387,0.3263,49.5,0.5,47.895,NA,63.86504056,NA
Argentina,160,1997,1,15,11507.89541,45.3,1.05,47.2,2.63,1,0,1,-0.004,Latin America & Caribbean,1,0,0,0.4916,0.095,0.1398,0.6477,0.0384,0.3318,49.1,NA,48.815,NA,63.86504056,NA
Argentina,160,1998,1,16,11949.41866,45.7,1.03,47.5,2.62,0,0,0,-0.004,Latin America & Caribbean,1,0,0,0.4916,0.095,0.1398,0.6441,0.0388,0.3248,50.7,0.75,49.44,NA,63.86504056,NA
Argentina,160,1999,1,17,11581.89051,46,1.05,47.7,2.62,1,1,1,-0.004,Latin America & Caribbean,1,0,0,0.4916,0.095,0.1398,0.6429,0.0389,0.3226,49.8,NA,50.92,NA,63.86504056,NA
Argentina,160,2000,1,18,11618.79323,46.3,1.04,47.9,2.63,0,0,0,-0.004,Latin America & Caribbean,1,0,0,0.4916,0.095,0.1398,0.6388,0.0393,0.3147,51.1,0.75,51.1375,59.97386876,63.86504056,0.52
Argentina,160,2001,1,19,11226.87975,46.5,1.03,47.9,2.63,1,0,1,-0.004,Latin America & Caribbean,1,0,0,0.5054,0.0785,0.141,0.6148,0.0438,0.2876,53.3,NA,53.0125,61.27505524,66.0888073,0.434
Argentina,160,2002,1,20,10052.48826,46.4,1.04,47.8,2.64,0,0,0,-0.004,Latin America & Caribbean,1,0,0,0.5158,0.0779,0.1533,0.6294,0.0402,0.2956,53.8,0.75,53.665,62.5594677,66.67466277,0.199
Argentina,160,2003,1,21,11025.1861,45.9,1.05,47.4,2.61,1,1,1,0.376,Latin America & Caribbean,1,0,0,0.4799,0.1096,0.1534,0.6443,0.037,0.3124,50.9,0.75,50.2775,58.78830904,61.89456252,0.303
Argentina,160,2004,1,22,12214.74071,45.1,1.03,46.8,2.58,0,0,0,0.376,Latin America & Caribbean,1,0,0,0.4624,0.1178,0.1345,0.6474,0.0362,0.3151,48.4,0.75,49.5575,57.16819825,60.24407483,0.623
Argentina,160,2005,1,23,13568.76921,44.2,1.03,46.2,2.57,1,0,1,0.82,Latin America & Caribbean,1,0,0,0.4464,0.1209,0.1156,0.5915,0.047,0.2545,47.7,0.75,48.5,56.00922069,59.25511816,0.623
Argentina,160,2006,1,24,14951.72895,43.3,1.03,45.5,2.51,0,0,0,0.82,Latin America & Caribbean,1,0,0,0.4349,0.1273,0.1036,0.7751,-9.00E-04,0.4463,46.3,0.75,47.955,54.50604133,57.93561388,0.623
Argentina,160,2007,1,25,16570.00783,42.3,1.05,44.8,2.5,1,1,1,0.82,Latin America & Caribbean,1,0,0,0.4531,0.1286,0.1414,0.6519,0.035,0.3193,46.2,0.75,45.30666667,55.34985768,58.75012675,0.623
Argentina,160,2008,1,26,17404.06914,41.5,1.04,44.1,2.46,0,0,0,0.82,Latin America & Caribbean,1,0,0,0.4544,0.1306,0.1417,0.6072,0.0444,0.2709,44.9,0.75,43.65,55.5000946,58.64838049,1.855
Argentina,160,2009,1,27,16334.74081,40.9,1.01,43.6,2.43,1,0,1,0.82,Latin America & Caribbean,1,0,0,0.4239,0.1322,0.1181,0.7597,0.0042,0.4311,43.7,0.75,45.51666667,52.5883651,56.89733651,1.855
Argentina,160,2010,1,28,18061.93436,40.3,1.01,43.1,2.42,0,0,0,0.82,Latin America & Caribbean,1,0,0,0.4363,0.1364,0.1176,0.5927,0.0468,0.2551,43.6,0.75,44.7975,52.86967131,57.09429646,1.855
Argentina,160,2011,1,29,19322.22712,39.6,1.01,42.5,2.4,1,1,1,0.82,Latin America & Caribbean,1,0,0,0.4205,0.1443,0.1136,0.6709,0.0307,0.3421,42.6,0.75,43.7575,50.72169672,55.48189063,1.855
Argentina,160,2012,1,30,19641.35286,39,1,42,2.38,0,0,0,0.82,Latin America & Caribbean,1,0,0,0.3905,0.1495,0.0834,0.5784,0.0489,0.2457,41.3,0.75,42.25,48.68504381,53.66606053,2.432
Argentina,160,2013,1,31,20131.68042,38.6,1.02,41.6,2.38,1,0,1,1.5,Latin America & Caribbean,1,0,0,0.4013,0.1487,0.0985,0.588,0.0477,0.2555,40.9,0.75,41.9775,48.95737537,54.17376589,2.432
Argentina,160,2014,1,32,19683.77151,38.2,1.05,41.3,2.39,0,0,0,1.5,Latin America & Caribbean,1,0,0,0.4135,0.1383,0.1028,0.5851,0.048,0.2528,41.6,0.75,42.3225,50.98457746,55.93978487,2.432
Argentina,160,2015,1,33,20105.19899,38,1.11,41,2.41,1,1,1,1.5,Latin America & Caribbean,1,0,0,0.4324,0.1445,0.156,0.585,0.048,0.252,NA,0.75,40.72,51.49833368,56.28818257,2.432
Argentina,160,2016,1,34,20307.87005,37.8,1.14,40.9,2.47,0,0,0,1.5,Latin America & Caribbean,1,0,0,0.4529,0.1513,0.2136,0.6179,0.0427,0.2855,42,0.75,41.09666667,52.01208735,56.666758,2.432
Argentina,160,2017,1,35,23597.11775,37.8,1.11,40.7,2.48,1,0,1,1.5,Latin America & Caribbean,1,0,0,0.4641,0.1376,0.1386,0.588,0.0476,0.2552,41.1,0.75,40.33,52.52584134,58.13540759,2.432
Argentina,160,2018,1,36,23293.39863,37.7,1.17,40.6,2.56,0,0,0,1.5,Latin America & Caribbean,1,0,0,0.4685,0.1346,0.145,0.5899,0.0474,0.2586,41.3,0.75,40.74,53.61273027,58.66296708,2.432
Argentina,160,2019,1,37,22999.27505,37.8,1.32,40.6,2.69,1,1,1,1.5,Latin America & Caribbean,1,0,0,0.4727,0.1315,0.1514,0.5863,0.0478,0.252,42.9,0.75,41.91666667,54.69961843,59.18361732,2.432
Argentina,160,2020,1,38,20770.72642,NA,NA,NA,NA,0,0,0,1.5,Latin America & Caribbean,1,0,0,0.4727,0.1315,0.1514,0.5853,0.0479,0.2503,42.3,0.75,41.17,54.69961834,59.18366811,2.432
Uruguay,165,1995,1,11,8431.903163,38.6,0.62,47.5,0.75,0,0,0,-2.059,Latin America & Caribbean,1,0,0,0.4964,0.1316,0.1713,0.6036,0.045,0.2666,NA,NA,42.772,NA,60.31373793,NA
Uruguay,165,1996,1,12,9000.721042,38.6,0.6,47.5,0.72,0,0,0,-2.585,Latin America & Caribbean,1,0,0,0.4964,0.1316,0.1713,0.6037,0.045,0.2667,NA,0.75,40.71,NA,60.31373793,NA
Uruguay,165,1997,1,13,9875.518952,39.1,0.6,48.1,0.7,0,0,0,-2.585,Latin America & Caribbean,1,0,0,0.4964,0.1316,0.1713,0.6037,0.045,0.2667,NA,NA,42.2125,NA,60.31373793,NA
Uruguay,165,1998,1,14,10371.68565,39.7,0.62,48.9,0.74,0,0,0,-2.585,Latin America & Caribbean,1,0,0,0.4964,0.1316,0.1713,0.6036,0.045,0.2666,NA,0.5,42.93,NA,60.31373793,NA
Uruguay,165,1999,1,15,10264.52761,40.3,0.79,49.6,0.91,1,1,1,-2.585,Latin America & Caribbean,1,0,0,0.4964,0.1316,0.1713,0.6036,0.045,0.2667,NA,NA,44,NA,60.31373793,NA
Uruguay,165,2000,1,16,10255.10088,40.8,0.61,50.2,0.71,0,0,0,-2.585,Latin America & Caribbean,1,0,0,0.4964,0.1316,0.1713,0.6037,0.045,0.2668,NA,0.5,43.655,57.35594547,60.31373793,-0.899
Uruguay,165,2001,1,17,10059.78772,42,0.59,51.7,0.68,0,0,0,-2.948,Latin America & Caribbean,1,0,0,0.5095,0.1277,0.1787,0.6021,0.0453,0.265,NA,NA,45.405,59.30744926,61.34849498,-0.899
Uruguay,165,2002,1,18,9427.15286,42.6,0.57,52.4,0.68,0,0,0,-2.948,Latin America & Caribbean,1,0,0,0.5038,0.1266,0.1675,0.6241,0.0412,0.289,NA,0.5,45.995,59.03508742,61.24815512,-0.899
Uruguay,165,2003,1,19,9686.495102,42.6,0.58,52.3,0.66,0,0,0,-2.948,Latin America & Caribbean,1,0,0,0.5261,0.1193,0.1941,0.6128,0.0434,0.2767,NA,0.5,45.82,61.06492972,63.08945442,-0.899
Uruguay,165,2004,1,20,10451.89345,42.9,0.6,52.4,0.66,1,1,1,-3.817,Latin America & Caribbean,1,0,0,0.5167,0.1216,0.1958,0.6642,0.032,0.3325,NA,0.5,46.6,60.37151186,62.37413968,-0.899
Uruguay,165,2005,1,21,11580.38568,42.8,0.57,52.6,0.63,0,0,0,-3.817,Latin America & Caribbean,1,0,0,0.4976,0.1265,0.1609,0.6033,0.0451,0.2663,NA,0.5,45.36,58.64413142,60.90516395,-1.022
Uruguay,165,2006,1,22,12406.36588,43,0.47,53.2,0.5,0,0,0,-3.817,Latin America & Caribbean,1,0,0,0.5046,0.1259,0.1788,0.6295,0.0401,0.2948,45.9,0.5,46.1375,58.80021737,61.32197568,-1.022
Uruguay,165,2007,1,23,13547.13127,42.8,0.5,52.9,0.54,0,0,0,-3.817,Latin America & Caribbean,1,0,0,0.5119,0.1252,0.1972,0.6684,0.0309,0.3371,46.4,0.5,45.22,58.95630221,61.74926846,-1.022
Uruguay,165,2008,1,24,14764.18765,42.5,0.52,52.2,0.58,0,0,0,-3.817,Latin America & Caribbean,1,0,0,0.5182,0.127,0.2109,0.6133,0.0433,0.2772,45.1,0.5,43.95,57.56721994,61.82978645,-1.022
Uruguay,165,2009,1,25,15464.2622,41.6,0.56,51.5,0.55,1,1,1,-3.817,Latin America & Caribbean,1,0,0,0.4776,0.1406,0.1698,0.585,0.0479,0.2469,45.5,0.5,44.20909091,53.57292262,58.46525333,-1.022
Uruguay,165,2010,1,26,16817.07905,40.3,0.52,50.3,0.54,0,0,0,-3.817,Latin America & Caribbean,1,0,0,0.4644,0.1471,0.1598,0.5797,0.0486,0.2415,44.5,0.5,42.79555556,51.98339511,57.11886601,-0.452
Uruguay,165,2011,1,27,18002.89383,38.5,0.48,48.2,0.47,0,0,0,-3.817,Latin America & Caribbean,1,0,0,0.4454,0.1568,0.1553,0.5845,0.048,0.2464,42.2,0.5,40.40666667,50.01530783,55.22806732,-0.452
Uruguay,165,2012,1,28,18192.3297,36.6,0.41,46.3,0.43,0,0,0,-3.817,Latin America & Caribbean,1,0,0,0.4122,0.1675,0.1214,0.5745,0.0493,0.2363,39.9,0.5,37.96777778,47.06405231,52.54895118,-0.452
Uruguay,165,2013,1,29,19130.0614,37.1,0.42,46.7,0.47,0,0,0,-3.817,Latin America & Caribbean,1,0,0,0.4333,0.1659,0.1416,0.5811,0.0484,0.2429,40.5,0.5,38.35444444,47.83371668,53.65456029,-0.452
Uruguay,165,2014,1,30,20093.62407,36.8,0.34,46.5,0.39,1,1,1,-3.817,Latin America & Caribbean,1,0,0,0.4294,0.1631,0.1435,0.5816,0.0484,0.2434,40.1,0.5,37.72,47.9725938,53.84795543,-0.452
Uruguay,165,2015,1,31,20217.56044,36.8,0.39,46.7,0.44,0,0,0,-3.817,Latin America & Caribbean,1,0,0,0.4377,0.1609,0.1458,0.5875,0.0475,0.2495,40.1,0.5,38.97,48.47094285,54.44395814,-0.221
Uruguay,165,2016,1,32,22454.39483,36.6,0.43,46.6,0.44,0,0,0,-3.817,Latin America & Caribbean,1,0,0,0.4283,0.1614,0.1404,0.5781,0.0488,0.2399,39.7,0.5,38.78666667,47.37880765,53.96724826,-0.221
Uruguay,165,2017,1,33,23009.87423,36.6,0.44,46.8,0.47,0,0,0,-3.817,Latin America & Caribbean,1,0,0,0.4263,0.1635,0.1399,0.5816,0.0484,0.2434,39.5,0.5,38.215,46.86948317,53.67041322,-0.219
Uruguay,165,2018,1,34,23588.15139,36.7,0.41,47,0.49,0,0,0,-3.817,Latin America & Caribbean,1,0,0,0.4273,0.1625,0.1427,0.5816,0.0484,0.2434,39.7,0.5,38.25666667,46.81377042,53.80342647,-0.435
Uruguay,165,2019,1,35,24006.78694,36.7,0.43,47.2,0.54,1,1,1,-3.268,Latin America & Caribbean,1,0,0,0.4186,0.1641,0.131,0.5815,0.0484,0.2433,39.7,0.5,38.42833333,46.23717771,53.2987668,-0.05
Uruguay,165,2020,1,36,22793.68798,36.7,0.93,47.2,1.05,0,0,0,-2.311,Latin America & Caribbean,1,0,0,0.425,0.1547,0.1339,0.5815,0.0484,0.2433,40.2,0.5,38.4625,47.11660738,54.54025744,-0.658
United Kingdom,200,1995,1,111,20617.43284,33.7,0.6,54,0.63,0,0,0,-0.64,Europe & Central Asia,1,0,0,0.3449,0.1871,0.1012,0.5249,0.0626,0.1846,35.5,NA,36.90428571,33.86248546,47.57924224,NA
United Kingdom,200,1996,1,112,21968.92882,33.7,0.62,53.8,0.64,0,0,0,-0.64,Europe & Central Asia,1,0,0,0.3564,0.187,0.1159,0.5399,0.0506,0.1888,35.3,1,35.70571429,34.77148025,48.12855898,NA
United Kingdom,200,1997,1,113,23049.61272,33.9,0.59,53.7,0.63,1,0,1,-0.64,Europe & Central Asia,1,0,0,0.3562,0.1871,0.1208,0.5651,0.0428,0.2072,35.7,NA,34.95714286,34.795715,48.1627419,NA
United Kingdom,200,1998,1,114,23683.5147,34.4,0.64,54,0.62,0,0,0,-0.64,Europe & Central Asia,1,0,0,0.3661,0.1859,0.1298,0.5668,0.0444,0.2119,36.6,1,35.38,34.3320336,48.74656635,NA
United Kingdom,200,1999,1,115,24463.49633,34.8,0.65,54.1,0.65,0,0,0,-0.64,Europe & Central Asia,1,0,0,0.3676,0.1824,0.1215,0.5486,0.0512,0.2042,36.8,NA,36.38,34.91349641,49.18511693,NA
United Kingdom,200,2000,1,116,26472.19371,35.1,0.75,54.2,0.75,0,0,0,-0.64,Europe & Central Asia,1,0,0,0.3597,0.1875,0.1173,0.5577,0.0498,0.2034,38.8,1,37.176,34.76677861,48.2315782,0.147
United Kingdom,200,2001,1,117,27807.16932,35,0.7,53.9,0.69,1,0,1,-0.64,Europe & Central Asia,1,0,0,0.363,0.1851,0.1164,0.551,0.0515,0.2041,37.1,NA,37.616,34.31977721,48.67284705,0.147
United Kingdom,200,2002,1,118,29062.12387,34.3,0.65,53.3,0.62,0,0,0,-0.64,Europe & Central Asia,1,0,0,0.3659,0.1846,0.12,0.5544,0.0502,0.1997,35.1,1,35.882,34.9696121,48.86876768,0.147
United Kingdom,200,2003,1,119,30355.28338,33.9,0.59,53.2,0.58,0,0,0,-0.64,Europe & Central Asia,1,0,0,0.3781,0.1804,0.1314,0.5449,0.0532,0.1875,34.9,1,36.59,35.27661196,49.91092952,0.147
United Kingdom,200,2004,1,120,32058.41549,33.7,0.57,53.3,0.63,0,0,0,-0.64,Europe & Central Asia,1,0,0,0.3721,0.1849,0.1297,0.5406,0.0573,0.1936,34.8,1,36.96,34.15650065,49.13532916,0.147
United Kingdom,200,2005,1,121,32747.35401,33.9,0.65,53.4,0.62,1,0,1,-0.64,Europe & Central Asia,1,0,0,0.384,0.1815,0.1428,0.5415,0.0571,0.2022,35.5,1,37.366,35.38947163,50.08197406,0.147
United Kingdom,200,2006,1,122,34845.59177,33.9,0.66,53.4,0.63,0,0,0,-0.64,Europe & Central Asia,1,0,0,0.3873,0.1799,0.1467,0.5448,0.056,0.2058,35.9,1,36.564,35.33294438,50.3354274,0.147
United Kingdom,200,2007,1,123,35695.29849,33.6,0.56,53.1,0.58,0,0,0,-0.64,Europe & Central Asia,1,0,0,0.3876,0.1835,0.1469,0.5444,0.0601,0.2066,34.4,1,36.894,35.84315085,50.04192986,0.147
United Kingdom,200,2008,1,124,36863.58476,33.4,0.62,53.5,0.62,0,0,0,-0.64,Europe & Central Asia,1,0,0,0.3707,0.1861,0.1407,0.5379,0.0631,0.202,35.4,1,36.818,34.91588493,48.99437823,0.147
United Kingdom,200,2009,1,125,35212.42048,32.9,0.66,54.1,0.67,0,0,0,-0.64,Europe & Central Asia,1,0,0,0.3865,0.1763,0.1427,0.5436,0.0482,0.2001,35.1,1,36.364,34.77881989,50.74282467,0.147
United Kingdom,200,2010,1,126,36576.58654,32.1,0.5,54.2,0.61,1,0,1,-0.64,Europe & Central Asia,1,0,0,0.3484,0.1976,0.1229,0.5459,0.0495,0.1998,33.7,1,36.498,31.71289672,46.7480062,0.33
United Kingdom,200,2011,1,127,37379.29097,31.5,0.55,54,0.67,0,0,0,-0.64,Europe & Central Asia,1,0,0,0.358,0.1944,0.1317,0.558,0.0422,0.2018,33.2,1,36.004,32.08051429,47.53691813,0.33
United Kingdom,200,2012,1,128,38514.02617,31.2,0.58,54,0.67,0,0,0,-0.64,Europe & Central Asia,1,0,0,0.3669,0.1878,0.1276,0.5567,0.0447,0.2071,33.1,1,35.092,32.91876418,48.66419785,0.33
United Kingdom,200,2013,1,129,40218.74726,30.8,0.49,53.6,0.63,0,0,0,-0.64,Europe & Central Asia,1,0,0,0.3881,0.1829,0.1378,0.5674,0.0427,0.2258,32.7,1,34.618,31.923028,50.09701976,0.33
United Kingdom,200,2014,1,130,41580.60249,31.1,0.59,53.5,0.66,0,0,0,-0.64,Europe & Central Asia,1,0,0,0.3686,0.1931,0.1332,0.5782,0.0392,0.2261,33.1,1,34.862,32.32234093,48.1152455,0.486
United Kingdom,200,2015,1,131,42912.87509,31.3,0.62,53.5,0.71,1,0,1,-0.64,Europe & Central Asia,1,0,0,0.3569,0.1986,0.123,0.5667,0.0453,0.2148,33.3,1,35.64,31.89526793,47.03312792,0.486
United Kingdom,200,2016,1,132,44635.29956,31.3,0.65,53.2,0.69,0,0,0,-0.64,Europe & Central Asia,1,0,0,0.3572,0.2002,0.1248,0.5713,0.0439,0.2125,33.1,1,35.208,31.73506939,46.88121409,1.144
United Kingdom,200,2017,1,133,46372.3866,31.5,0.6,53,0.72,1,0,1,-0.044,Europe & Central Asia,1,0,0,0.3612,0.2034,0.1344,0.575,0.0428,0.2114,32.6,1,35.468,32.68522338,46.79954811,1.144
United Kingdom,200,2018,1,134,47573.48802,32.1,0.59,53.2,0.72,0,0,0,-0.044,Europe & Central Asia,1,0,0,0.3612,0.2019,0.1307,0.5709,0.0465,0.2124,33.7,1,35.474,33.04728163,46.89103867,1.144
United Kingdom,200,2019,1,135,49041.46355,33.1,0.6,53.7,0.8,1,0,1,-0.044,Europe & Central Asia,1,0,0,0.3579,0.2029,0.127,0.5703,0.0465,0.2111,32.8,1,35.48,32.74148167,46.62570065,0.999
United Kingdom,200,2020,1,136,46482.86224,33.2,0.62,53.7,0.87,0,0,0,-0.044,Europe & Central Asia,1,0,0,0.3583,0.2028,0.1274,0.5697,0.0466,0.21,32.6,1,NA,31.57060203,46.65646613,0.882
